Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Name,LogPrice,LogReturn,EndOfMonth,EndOfWeek
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,382.8450012207031,16419000,BTC-USD,Bitcoin,5.947630210717207,-1.7351722052715068,2014-10-31,2014-10-22
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,386.4750061035156,14188900,BTC-USD,Bitcoin,5.95706719867518,0.943698795797232,2014-10-31,2014-10-22
2014-10-22,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,383.1579895019531,11641300,BTC-USD,Bitcoin,5.948447409350787,-0.861978932439289,2014-10-31,2014-10-22
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,358.4169921875,26456900,BTC-USD,Bitcoin,5.881697091214343,-6.6750318136444164,2014-10-31,2014-10-29
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,358.3450012207031,15585700,BTC-USD,Bitcoin,5.881496212909686,-0.020087830465698175,2014-10-31,2014-10-29
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,347.27099609375,18127500,BTC-USD,Bitcoin,5.850105443719471,-3.1390769190214662,2014-10-31,2014-10-29
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,354.7040100097656,11272500,BTC-USD,Bitcoin,5.8712836670716495,2.117822335217845,2014-10-31,2014-10-29
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,352.989013671875,13033000,BTC-USD,Bitcoin,5.86643693370641,-0.4846733365239331,2014-10-31,2014-10-29
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,357.6180114746094,7845880,BTC-USD,Bitcoin,5.879465409689255,1.3028475982844512,2014-10-31,2014-10-29
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,335.59100341796875,18192700,BTC-USD,Bitcoin,5.815893166778328,-6.357224291092667,2014-10-31,2014-10-29
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,345.30499267578125,30177900,BTC-USD,Bitcoin,5.84442806324242,2.853489646409191,2014-10-31,2014-11-05
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,338.3210144042969,12545400,BTC-USD,Bitcoin,5.823995191517201,-2.043287172521868,2014-10-31,2014-11-05
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,325.7489929199219,16677200,BTC-USD,Bitcoin,5.786127124426644,-3.7868067090557567,2014-11-30,2014-11-05
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,325.8919982910156,8603620,BTC-USD,Bitcoin,5.786566032891023,0.04389084643792174,2014-11-30,2014-11-05
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,327.5539855957031,12948500,BTC-USD,Bitcoin,5.791652883004034,0.5086850113011465,2014-11-30,2014-11-05
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,330.49200439453125,15655500,BTC-USD,Bitcoin,5.800582466546849,0.8929583542814257,2014-11-30,2014-11-05
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,339.4859924316406,19817200,BTC-USD,Bitcoin,5.827432686741492,2.685022019464345,2014-11-30,2014-11-05
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,349.2900085449219,18797000,BTC-USD,Bitcoin,5.8559025471807225,2.846986043923039,2014-11-30,2014-11-12
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,342.4150085449219,16834200,BTC-USD,Bitcoin,5.836023476674112,-1.9879070506610752,2014-11-30,2014-11-12
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,345.4880065917969,8535470,BTC-USD,Bitcoin,5.844957929412145,0.8934452738033727,2014-11-30,2014-11-12
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,363.2640075683594,24205600,BTC-USD,Bitcoin,5.895129863491791,5.0171934079645375,2014-11-30,2014-11-12
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,366.92401123046875,30450100,BTC-USD,Bitcoin,5.905154772748026,1.0024909256235226,2014-11-30,2014-11-12
2014-11-11,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,367.69500732421875,15838900,BTC-USD,Bitcoin,5.907253810092167,0.20990373441414079,2014-11-30,2014-11-12
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200,BTC-USD,Bitcoin,6.048697552451668,14.144374235950075,2014-11-30,2014-11-12
2014-11-13,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000,BTC-USD,Bitcoin,6.042003146995227,-0.6694405456441288,2014-11-30,2014-11-19
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200,BTC-USD,Bitcoin,5.985994597081371,-5.6008549913856065,2014-11-30,2014-11-19
2014-11-15,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,376.13299560546875,15727500,BTC-USD,Bitcoin,5.929942792565325,-5.605180451604586,2014-11-30,2014-11-19
2014-11-16,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,387.8819885253906,11905600,BTC-USD,Bitcoin,5.960701140074206,3.0758347508880846,2014-11-30,2014-11-19
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,41518800,BTC-USD,Bitcoin,5.959478374151958,-0.12227659222476817,2014-11-30,2014-11-19
2014-11-18,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,375.197998046875,32222500,BTC-USD,Bitcoin,5.927453881421872,-3.2024492730085896,2014-11-30,2014-11-19
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.55499267578125,380.55499267578125,18931800,BTC-USD,Bitcoin,5.941630694258875,1.4176812837003006,2014-11-30,2014-11-19
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,357.8399963378906,25233200,BTC-USD,Bitcoin,5.880085948890663,-6.154474536821208,2014-11-30,2014-11-26
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,29850100,BTC-USD,Bitcoin,5.860353058276929,-1.9732890613734178,2014-11-30,2014-11-26
2014-11-22,351.60400390625,364.84100341796875,350.87799072265625,352.9200134277344,352.9200134277344,15273000,BTC-USD,Bitcoin,5.866241440401433,0.5888382124504155,2014-11-30,2014-11-26
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,367.572998046875,15151600,BTC-USD,Bitcoin,5.906921933068899,4.068049266746598,2014-11-30,2014-11-26
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100,BTC-USD,Bitcoin,5.931982556084269,2.506062301536982,2014-11-30,2014-11-26
2014-11-25,376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,375.3479919433594,25442200,BTC-USD,Bitcoin,5.927853574180162,-0.4128981904107043,2014-11-30,2014-11-26
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,18601700,BTC-USD,Bitcoin,5.909087854585346,-1.8765719594815877,2014-11-30,2014-11-26
2014-11-27,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,369.6700134277344,8748030,BTC-USD,Bitcoin,5.912610752097725,0.35228975123793305,2014-11-30,2014-12-03
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500,BTC-USD,Bitcoin,5.930777243082613,1.8166490984887318,2014-11-30,2014-12-03
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,15375600,BTC-USD,Bitcoin,5.928234495722248,-0.254274736036475,2014-11-30,2014-12-03
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9194440,BTC-USD,Bitcoin,5.935018518764988,0.678402304273984,2014-11-30,2014-12-03
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000,BTC-USD,Bitcoin,5.938182421351023,0.316390258603505,2014-12-31,2014-12-03
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.31500244140625,381.31500244140625,12364100,BTC-USD,Bitcoin,5.943625811595421,0.5443390244398216,2014-12-31,2014-12-03
2014-12-03,381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,375.010009765625,13340100,BTC-USD,Bitcoin,5.9269527183225,-1.667309327292088,2014-12-31,2014-12-03
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,14529600,BTC-USD,Bitcoin,5.912432172788533,-1.4520545533967422,2014-12-31,2014-12-10
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,15181800,BTC-USD,Bitcoin,5.931857854901341,1.942568211280804,2014-12-31,2014-12-10
2014-12-06,376.7569885253906,378.447998046875,370.94500732421875,374.7850036621094,374.7850036621094,7009320,BTC-USD,Bitcoin,5.926352537989902,-0.550531691143874,2014-12-31,2014-12-10
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,375.0950012207031,6491650,BTC-USD,Bitcoin,5.927179330474657,0.08267924847551456,2014-12-31,2014-12-10
2014-12-08,374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,361.90899658203125,18898700,BTC-USD,Bitcoin,5.89139278956447,-3.5786540910186737,2014-12-31,2014-12-10
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,352.218994140625,32915500,BTC-USD,Bitcoin,5.8642531245926754,-2.7139664971794986,2014-12-31,2014-12-10
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,346.364990234375,16427700,BTC-USD,Bitcoin,5.847493104127893,-1.6760020464782421,2014-12-31,2014-12-10
2014-12-11,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,350.5060119628906,32431300,BTC-USD,Bitcoin,5.8593778588607535,1.1884754732860436,2014-12-31,2014-12-17
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,352.5419921875,16989800,BTC-USD,Bitcoin,5.865169741930343,0.5791883069589332,2014-12-31,2014-12-17
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,347.3760070800781,11675900,BTC-USD,Bitcoin,5.85040778717348,-1.4761954756862927,2014-12-31,2014-12-17
2014-12-14,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,351.6319885253906,12415200,BTC-USD,Bitcoin,5.862585141551417,1.21773543779371,2014-12-31,2014-12-17
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,345.3450012207031,17264200,BTC-USD,Bitcoin,5.844543920899178,-1.8041220652238898,2014-12-31,2014-12-17
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,327.06201171875,30864900,BTC-USD,Bitcoin,5.790149791201826,-5.43941296973518,2014-12-31,2014-12-17
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,319.7760009765625,37567900,BTC-USD,Bitcoin,5.767620753733274,-2.252903746855228,2014-12-31,2014-12-17
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,311.39599609375,39173000,BTC-USD,Bitcoin,5.741065401557924,-2.655535217535032,2014-12-31,2014-12-24
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,317.8429870605469,23823100,BTC-USD,Bitcoin,5.761557509462897,2.049210790497291,2014-12-31,2014-12-24
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,329.95599365234375,20856700,BTC-USD,Bitcoin,5.798959292999626,3.740178353672974,2014-12-31,2014-12-24
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,320.8429870605469,15207600,BTC-USD,Bitcoin,5.770951866580515,-2.8007426419111248,2014-12-31,2014-12-24
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,331.885986328125,22315100,BTC-USD,Bitcoin,5.804791495261844,3.3839628681328726,2014-12-31,2014-12-24
2014-12-23,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,334.5719909667969,16574200,BTC-USD,Bitcoin,5.812852076043541,0.8060580781696913,2014-12-31,2014-12-24
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,322.53399658203125,15092300,BTC-USD,Bitcoin,5.776208546438213,-3.664352960532735,2014-12-31,2014-12-24
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,319.00799560546875,9883640,BTC-USD,Bitcoin,5.765216167064679,-1.0992379373534256,2014-12-31,2014-12-31
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,327.92401123046875,16410500,BTC-USD,Bitcoin,5.792781908465951,2.7565741401271993,2014-12-31,2014-12-31
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,315.8630065917969,15185200,BTC-USD,Bitcoin,5.755308596144776,-3.7473312321175456,2014-12-31,2014-12-31
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,317.239013671875,11676600,BTC-USD,Bitcoin,5.759655476118983,0.43468799742072406,2014-12-31,2014-12-31
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,312.6700134277344,12302500,BTC-USD,Bitcoin,5.745148364207484,-1.4507111911498782,2014-12-31,2014-12-31
2014-12-30,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,310.73699951171875,12528300,BTC-USD,Bitcoin,5.7389468936724555,-0.6201470535028619,2014-12-31,2014-12-31
2014-12-31,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,320.1929931640625,13942900,BTC-USD,Bitcoin,5.768923917637559,2.9977023965103378,2014-12-31,2014-12-31
2015-01-01,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,314.2489929199219,8036550,BTC-USD,Bitcoin,5.750185642755347,-1.8738274882212025,2015-01-31,2015-01-07
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,315.0320129394531,7860650,BTC-USD,Bitcoin,5.752674262041036,0.24886192856889977,2015-01-31,2015-01-07
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,281.0820007324219,33054400,BTC-USD,Bitcoin,5.638646444316388,-11.40278177246481,2015-01-31,2015-01-07
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,264.19500732421875,55629100,BTC-USD,Bitcoin,5.576687494575144,-6.195894974124361,2015-01-31,2015-01-07
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,274.4739990234375,43962800,BTC-USD,Bitcoin,5.614856535237154,3.8169040662009657,2015-01-31,2015-01-07
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,286.1889953613281,23245700,BTC-USD,Bitcoin,5.656652415514222,4.17958802770686,2015-01-31,2015-01-07
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,294.3370056152344,24866800,BTC-USD,Bitcoin,5.684725388466968,2.80729729527458,2015-01-31,2015-01-07
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,283.3489990234375,19982500,BTC-USD,Bitcoin,5.6466793499587355,-3.8046038508232627,2015-01-31,2015-01-14
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,290.4079895019531,18718600,BTC-USD,Bitcoin,5.671286794631259,2.4607444672523293,2015-01-31,2015-01-14
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,274.7959899902344,15264300,BTC-USD,Bitcoin,5.6160289677753275,-5.525782685593139,2015-01-31,2015-01-14
2015-01-11,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,265.6600036621094,18200800,BTC-USD,Bitcoin,5.582217309489305,-3.3811658286022173,2015-01-31,2015-01-14
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300,BTC-USD,Bitcoin,5.590225459247406,0.800814975810038,2015-01-31,2015-01-14
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,225.86099243164062,72843904,BTC-USD,Bitcoin,5.41991973229827,-17.03057269491355,2015-01-31,2015-01-14
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704,BTC-USD,Bitcoin,5.182362016802965,-23.755771549530547,2015-01-31,2015-01-14
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,209.843994140625,81773504,BTC-USD,Bitcoin,5.346364369596994,16.400235279402953,2015-01-31,2015-01-21
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,208.0970001220703,38421000,BTC-USD,Bitcoin,5.338004317736194,-0.83600518607998,2015-01-31,2015-01-21
2015-01-17,207.83399963378906,211.7310028076172,194.875,199.25999450683594,199.25999450683594,23469700,BTC-USD,Bitcoin,5.294610477048889,-4.339384068730556,2015-01-31,2015-01-21
2015-01-18,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,210.33900451660156,30085100,BTC-USD,Bitcoin,5.34872053634607,5.411005929718105,2015-01-31,2015-01-21
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,214.86099243164062,18658300,BTC-USD,Bitcoin,5.369991272196549,2.1270735850478673,2015-01-31,2015-01-21
2015-01-20,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,211.31500244140625,24051100,BTC-USD,Bitcoin,5.3533499227708035,-1.6641349425745133,2015-01-31,2015-01-21
2015-01-21,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,226.89700317382812,29924600,BTC-USD,Bitcoin,5.4244961840027965,7.114626123199308,2015-01-31,2015-01-21
2015-01-22,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,233.406005859375,33544600,BTC-USD,Bitcoin,5.452779451566701,2.8283267563904424,2015-01-31,2015-01-28
2015-01-23,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,232.87899780273438,24621700,BTC-USD,Bitcoin,5.450518995935899,-0.22604556308021273,2015-01-31,2015-01-28
2015-01-24,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,247.8470001220703,24782500,BTC-USD,Bitcoin,5.5128116207906315,6.229262485473264,2015-01-31,2015-01-28
2015-01-25,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,253.71800231933594,33582700,BTC-USD,Bitcoin,5.536223423170676,2.3411802380044477,2015-01-31,2015-01-28
2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,273.4729919433594,106794000,BTC-USD,Bitcoin,5.611202867235901,7.497944406522539,2015-01-31,2015-01-28
2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,263.4750061035156,44399000,BTC-USD,Bitcoin,5.573958509985445,-3.724435725045616,2015-01-31,2015-01-28
2015-01-28,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,233.9149932861328,44352200,BTC-USD,Bitcoin,5.454957772801801,-11.900073718364457,2015-01-31,2015-01-28
2015-01-29,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,233.51300048828125,32213400,BTC-USD,Bitcoin,5.453237752168409,-0.17200206333916057,2015-01-31,2015-02-04
2015-01-30,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,226.4250030517578,26605200,BTC-USD,Bitcoin,5.42241377773902,-3.0823974429389445,2015-01-31,2015-02-04
2015-01-31,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,217.46400451660156,23348200,BTC-USD,Bitcoin,5.382033340357291,-4.038043738172892,2015-01-31,2015-02-04
2015-02-01,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,226.9720001220703,29128500,BTC-USD,Bitcoin,5.4248266623936106,4.279332203631991,2015-02-28,2015-02-04
2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,238.22900390625,30612100,BTC-USD,Bitcoin,5.473232412339312,4.840574994570179,2015-02-28,2015-02-04
2015-02-03,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,227.26800537109375,40783700,BTC-USD,Bitcoin,5.426129961474903,-4.710245086440956,2015-02-28,2015-02-04
2015-02-04,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,226.85299682617188,26594300,BTC-USD,Bitcoin,5.424302216629599,-0.18277448453041245,2015-02-28,2015-02-04
2015-02-05,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,217.11099243164062,22516400,BTC-USD,Bitcoin,5.380408708636249,-4.3893507993349345,2015-02-28,2015-02-11
2015-02-06,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,222.26600646972656,24435300,BTC-USD,Bitcoin,5.403874891911946,2.346618327569683,2015-02-28,2015-02-11
2015-02-07,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,227.75399780273438,21604200,BTC-USD,Bitcoin,5.428266089455752,2.439119754380581,2015-02-28,2015-02-11
2015-02-08,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,223.41200256347656,17145200,BTC-USD,Bitcoin,5.4090176119755595,-1.9248477480192427,2015-02-28,2015-02-11
2015-02-09,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,220.11000061035156,27791300,BTC-USD,Bitcoin,5.3941274241669515,-1.4890187808608069,2015-02-28,2015-02-11
